,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,kluster
1121,399,2019-04-27,jakarta selatan,"jakarta selatan, kel. pejaten timur",8,875,220,0
1122,400,2019-04-24,jakarta selatan,"jakarta selatan, kel. pengadegan",1,639,250,0
1123,400,2019-04-24,jakarta selatan,"jakarta selatan, kel. pengadegan",2,639,250,0
1124,400,2019-04-24,jakarta selatan,"jakarta selatan, kel. pengadegan",11,639,250,0
1125,401,2019-04-26,jakarta selatan,"jakarta selatan, kel. pengadegan",1,639,250,0
1126,401,2019-04-26,jakarta selatan,"jakarta selatan, kel. pengadegan",2,639,250,0
1127,401,2019-04-26,jakarta selatan,"jakarta selatan, kel. pengadegan",11,639,250,0
1128,402,2019-04-27,jakarta selatan,"jakarta selatan, kel. pengadegan",1,639,250,0
1129,402,2019-04-27,jakarta selatan,"jakarta selatan, kel. pengadegan",2,639,250,0
1130,402,2019-04-27,jakarta selatan,"jakarta selatan, kel. pengadegan",11,639,250,0
1131,403,2019-04-26,jakarta selatan,"jakarta selatan, kel. rawajati",1,0,100,0
1132,403,2019-04-26,jakarta selatan,"jakarta selatan, kel. rawajati",3,0,100,0
1133,403,2019-04-26,jakarta selatan,"jakarta selatan, kel. rawajati",7,0,100,0
1134,404,2019-04-26,jakarta selatan,"jakarta selatan, kel. cikoko",1,0,30,0
1135,405,2019-04-24,jakarta selatan,"jakarta selatan, kel. kebon baru",10,7,50,0
1136,406,2019-04-26,jakarta selatan,"jakarta selatan, kel. kebon baru",10,7,50,0
1137,407,2019-04-24,jakarta selatan,"jakarta selatan, kel. manggarai",1,0,100,0
1138,408,2019-04-26,jakarta selatan,"jakarta selatan, kel. lenteng agung",7,0,50,0
1139,409,2019-04-26,jakarta selatan,"jakarta selatan, kel. srengseng sawah",1,0,30,0
1140,410,2019-04-30,jakarta selatan,"jakarta selatan, kel. jagakarsa",2,0,20,0
1141,411,2019-04-27,jakarta selatan,"jakarta selatan, kel. bangka",2,0,70,0
1142,412,2019-04-27,jakarta selatan,"jakarta selatan, kel. pondok pinang",5,0,60,0
1143,412,2019-04-27,jakarta selatan,"jakarta selatan, kel. pondok pinang",8,0,60,0
1144,413,2019-04-30,jakarta selatan,"jakarta selatan, kel. pondok pinang",5,0,60,0
1145,413,2019-04-30,jakarta selatan,"jakarta selatan, kel. pondok pinang",8,0,60,0
1146,414,2019-04-30,jakarta selatan,"jakarta selatan, kel. cipulir",10,0,20,0
1147,415,2019-04-27,jakarta selatan,"jakarta selatan, kel. pondok labu",3,0,50,0
1148,416,2019-04-02,jakarta timur,"jakarta timur, kel. cipinang melayu",2,0,60,0
1149,416,2019-04-02,jakarta timur,"jakarta timur, kel. cipinang melayu",3,0,60,0
1150,416,2019-04-02,jakarta timur,"jakarta timur, kel. cipinang melayu",4,0,60,0
1151,417,2019-04-13,jakarta timur,"jakarta timur, kel. cipinang melayu",2,0,60,0
1152,417,2019-04-13,jakarta timur,"jakarta timur, kel. cipinang melayu",3,0,60,0
1153,417,2019-04-13,jakarta timur,"jakarta timur, kel. cipinang melayu",4,0,60,0
1154,418,2019-04-30,jakarta timur,"jakarta timur, kel. cipinang melayu",2,0,60,0
1155,418,2019-04-30,jakarta timur,"jakarta timur, kel. cipinang melayu",3,0,60,0
1156,418,2019-04-30,jakarta timur,"jakarta timur, kel. cipinang melayu",4,0,60,0
1157,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",1,0,50,0
1158,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",3,0,50,0
1159,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",4,0,50,0
1160,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",5,0,50,0
1161,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",6,0,50,0
1162,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",7,0,50,0
1163,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",8,0,50,0
1164,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",9,0,50,0
1165,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",10,0,50,0
1166,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",11,0,50,0
1167,419,2019-04-02,jakarta timur,"jakarta timur, kel. kebon pala",12,0,50,0
1168,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",1,0,50,0
1169,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",3,0,50,0
1170,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",4,0,50,0
1171,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",5,0,50,0
1172,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",6,0,50,0
1173,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",7,0,50,0
1174,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",8,0,50,0
1175,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",9,0,50,0
1176,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",10,0,50,0
1177,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",11,0,50,0
1178,420,2019-04-30,jakarta timur,"jakarta timur, kel. kebon pala",12,0,50,0
1179,421,2019-04-30,jakarta timur,"jakarta timur, kel. makasar",4,0,100,0
1180,421,2019-04-30,jakarta timur,"jakarta timur, kel. makasar",5,0,100,0
1181,421,2019-04-30,jakarta timur,"jakarta timur, kel. makasar",7,0,100,0
1182,422,2019-04-05,jakarta timur,"jakarta timur, kel. kampung melayu",4,2312,250,2
1183,422,2019-04-05,jakarta timur,"jakarta timur, kel. kampung melayu",5,2312,250,2
1184,422,2019-04-05,jakarta timur,"jakarta timur, kel. kampung melayu",6,2312,250,2
1185,422,2019-04-05,jakarta timur,"jakarta timur, kel. kampung melayu",7,2312,250,2
1186,422,2019-04-05,jakarta timur,"jakarta timur, kel. kampung melayu",8,2312,250,2
1187,423,2019-04-24,jakarta timur,"jakarta timur, kel. kampung melayu",4,2312,250,2
1188,423,2019-04-24,jakarta timur,"jakarta timur, kel. kampung melayu",5,2312,250,2
1189,423,2019-04-24,jakarta timur,"jakarta timur, kel. kampung melayu",6,2312,250,2
1190,423,2019-04-24,jakarta timur,"jakarta timur, kel. kampung melayu",7,2312,250,2
1191,423,2019-04-24,jakarta timur,"jakarta timur, kel. kampung melayu",8,2312,250,2
1192,424,2019-04-26,jakarta timur,"jakarta timur, kel. kampung melayu",4,2312,250,2
1193,424,2019-04-26,jakarta timur,"jakarta timur, kel. kampung melayu",5,2312,250,2
1194,424,2019-04-26,jakarta timur,"jakarta timur, kel. kampung melayu",6,2312,250,2
1195,424,2019-04-26,jakarta timur,"jakarta timur, kel. kampung melayu",7,2312,250,2
1196,424,2019-04-26,jakarta timur,"jakarta timur, kel. kampung melayu",8,2312,250,2
1197,425,2019-04-30,jakarta timur,"jakarta timur, kel. kampung melayu",4,2312,250,2
1198,425,2019-04-30,jakarta timur,"jakarta timur, kel. kampung melayu",5,2312,250,2
1199,425,2019-04-30,jakarta timur,"jakarta timur, kel. kampung melayu",6,2312,250,2
1200,425,2019-04-30,jakarta timur,"jakarta timur, kel. kampung melayu",7,2312,250,2
1201,425,2019-04-30,jakarta timur,"jakarta timur, kel. kampung melayu",8,2312,250,2
1202,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",4,3496,220,2
1203,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",5,3496,220,2
1204,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",6,3496,220,2
1205,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",7,3496,220,2
1206,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",11,3496,220,2
1207,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",12,3496,220,2
1208,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",14,3496,220,2
1209,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",15,3496,220,2
1210,426,2019-04-24,jakarta timur,"jakarta timur, kel. bidara cina",16,3496,220,2
1211,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",4,3496,220,2
1212,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",5,3496,220,2
1213,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",6,3496,220,2
1214,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",7,3496,220,2
1215,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",11,3496,220,2
1216,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",12,3496,220,2
1217,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",14,3496,220,2
1218,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",15,3496,220,2
1219,427,2019-04-26,jakarta timur,"jakarta timur, kel. bidara cina",16,3496,220,2
1220,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",1,1384,150,0
1221,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",2,1384,150,0
1222,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",3,1384,150,0
1223,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",5,1384,150,0
1224,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",6,1384,150,0
1225,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",8,1384,150,0
1226,428,2019-04-24,jakarta timur,"jakarta timur, kel. cawang",12,1384,150,0
1227,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",1,1384,150,0
1228,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",2,1384,150,0
1229,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",3,1384,150,0
1230,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",5,1384,150,0
1231,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",6,1384,150,0
1232,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",8,1384,150,0
1233,429,2019-04-26,jakarta timur,"jakarta timur, kel. cawang",12,1384,150,0
1234,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",1,1384,150,0
1235,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",2,1384,150,0
1236,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",3,1384,150,0
1237,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",5,1384,150,0
1238,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",6,1384,150,0
1239,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",8,1384,150,0
1240,430,2019-04-30,jakarta timur,"jakarta timur, kel. cawang",12,1384,150,0
1241,431,2019-04-24,jakarta timur,"jakarta timur, kel. balekambang",1,0,70,0
1242,431,2019-04-24,jakarta timur,"jakarta timur, kel. balekambang",2,0,70,0
