,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun
5048,2020-10-11,jakarta barat,"jakarta barat, kembangan selatan",0,0,90,2020
5050,2020-10-16,jakarta barat,"jakarta barat, srengseng",2,0,50,2020
5051,2020-10-16,jakarta barat,"jakarta barat, srengseng",3,0,20,2020
5052,2020-10-16,jakarta barat,"jakarta barat, srengseng",5,0,40,2020
5053,2020-10-16,jakarta barat,"jakarta barat, srengseng",6,0,50,2020
5054,2020-10-11,jakarta barat,"jakarta barat, srengseng",7,0,20,2020
5055,2020-10-10,jakarta barat,"jakarta barat, kedaung kali angke",8,0,50,2020
5056,2020-10-11,jakarta barat,"jakarta barat, kedaung kali angke",8,0,50,2020
5057,2020-10-10,jakarta barat,"jakarta barat, kedaung kali angke",0,0,50,2020
5058,2020-10-11,jakarta barat,"jakarta barat, kedaung kali angke",0,0,50,2020
5061,2020-10-10,jakarta barat,"jakarta barat, duri kosambi",4,0,30,2020
5062,2020-10-11,jakarta barat,"jakarta barat, duri kosambi",4,0,30,2020
5063,2020-10-10,jakarta barat,"jakarta barat, duri kosambi",0,0,30,2020
5064,2020-10-11,jakarta barat,"jakarta barat, duri kosambi",0,0,30,2020
5065,2020-10-10,jakarta barat,"jakarta barat, duri kosambi",0,0,25,2020
5066,2020-10-11,jakarta barat,"jakarta barat, duri kosambi",0,0,25,2020
5067,2020-10-10,jakarta barat,"jakarta barat, duri kosambi",6,0,15,2020
5068,2020-10-11,jakarta barat,"jakarta barat, duri kosambi",6,0,15,2020
5071,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",1,0,20,2020
5072,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",1,0,20,2020
5073,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",0,0,20,2020
5074,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",0,0,20,2020
5077,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",2,0,25,2020
5078,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",2,0,25,2020
5079,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",11,0,20,2020
5080,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",11,0,20,2020
5081,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",0,0,10,2020
5082,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",0,0,10,2020
5083,2020-10-10,jakarta barat,"jakarta barat, rawa buaya",12,0,15,2020
5084,2020-10-11,jakarta barat,"jakarta barat, rawa buaya",12,0,15,2020
5085,2020-10-10,jakarta barat,"jakarta barat, pegadungan",3,0,30,2020
5086,2020-10-11,jakarta barat,"jakarta barat, pegadungan",3,0,30,2020
5087,2020-10-10,jakarta barat,"jakarta barat, pegadungan",0,0,30,2020
5088,2020-10-11,jakarta barat,"jakarta barat, pegadungan",0,0,30,2020
5089,2020-10-10,jakarta barat,"jakarta barat, pegadungan",5,0,30,2020
5090,2020-10-11,jakarta barat,"jakarta barat, pegadungan",5,0,30,2020
5093,2020-10-10,jakarta barat,"jakarta barat, pegadungan",4,0,10,2020
5094,2020-10-11,jakarta barat,"jakarta barat, pegadungan",4,0,10,2020
5095,2020-10-10,jakarta barat,"jakarta barat, pegadungan",0,0,10,2020
5096,2020-10-11,jakarta barat,"jakarta barat, pegadungan",0,0,10,2020
5097,2020-10-04,jakarta selatan,"jakarta selatan, bangka",2,0,100,2020
5098,2020-10-05,jakarta selatan,"jakarta selatan, bangka",2,0,100,2020
5099,2020-10-10,jakarta selatan,"jakarta selatan, bangka",2,0,100,2020
5100,2020-10-11,jakarta selatan,"jakarta selatan, bangka",2,0,100,2020
5101,2020-10-27,jakarta selatan,"jakarta selatan, bangka",2,0,100,2020
5102,2020-10-16,jakarta selatan,"jakarta selatan, bangka",0,0,20,2020
5103,2020-10-27,jakarta selatan,"jakarta selatan, bangka",3,0,50,2020
5104,2020-10-04,jakarta selatan,"jakarta selatan, bangka",0,0,25,2020
5105,2020-10-05,jakarta selatan,"jakarta selatan, bangka",0,0,25,2020
5106,2020-10-04,jakarta selatan,"jakarta selatan, bangka",4,0,50,2020
5107,2020-10-05,jakarta selatan,"jakarta selatan, bangka",4,0,50,2020
5108,2020-10-02,jakarta selatan,"jakarta selatan, bangka",0,0,35,2020
5109,2020-10-16,jakarta selatan,"jakarta selatan, bangka",0,0,35,2020
5110,2020-10-27,jakarta selatan,"jakarta selatan, bangka",0,0,35,2020
5111,2020-10-04,jakarta selatan,"jakarta selatan, tegal parang",7,0,30,2020
5112,2020-10-05,jakarta selatan,"jakarta selatan, tegal parang",7,0,30,2020
5113,2020-10-04,jakarta selatan,"jakarta selatan, tegal parang",0,0,30,2020
5114,2020-10-05,jakarta selatan,"jakarta selatan, tegal parang",0,0,30,2020
5115,2020-10-05,jakarta selatan,"jakarta selatan, pela mampang",5,0,100,2020
5116,2020-10-05,jakarta selatan,"jakarta selatan, pela mampang",7,0,60,2020
5117,2020-10-05,jakarta selatan,"jakarta selatan, pela mampang",11,0,80,2020
5118,2020-10-02,jakarta selatan,"jakarta selatan, kalibata",9,0,30,2020
5119,2020-10-25,jakarta selatan,"jakarta selatan, rawajati",3,0,30,2020
5120,2020-10-25,jakarta selatan,"jakarta selatan, rawajati",0,0,30,2020
5121,2020-10-25,jakarta selatan,"jakarta selatan, rawajati",7,0,40,2020
5122,2020-10-25,jakarta selatan,"jakarta selatan, rawajati",0,0,40,2020
5124,2020-10-25,jakarta selatan,"jakarta selatan, pengadegan",1,0,120,2020
5125,2020-10-02,jakarta selatan,"jakarta selatan, pejaten barat",8,0,20,2020
5126,2020-10-02,jakarta selatan,"jakarta selatan, ragunan",9,0,20,2020
5127,2020-10-04,jakarta selatan,"jakarta selatan, cilandak timur",1,0,100,2020
5128,2020-10-05,jakarta selatan,"jakarta selatan, cilandak timur",1,0,100,2020
5129,2020-10-10,jakarta selatan,"jakarta selatan, cilandak timur",1,0,100,2020
5130,2020-10-11,jakarta selatan,"jakarta selatan, cilandak timur",1,0,100,2020
5131,2020-10-04,jakarta selatan,"jakarta selatan, cilandak timur",3,0,180,2020
5132,2020-10-05,jakarta selatan,"jakarta selatan, cilandak timur",3,0,180,2020
5133,2020-10-10,jakarta selatan,"jakarta selatan, cilandak timur",3,0,180,2020
5134,2020-10-11,jakarta selatan,"jakarta selatan, cilandak timur",3,0,180,2020
5135,2020-10-04,jakarta selatan,"jakarta selatan, cilandak timur",0,0,180,2020
5136,2020-10-05,jakarta selatan,"jakarta selatan, cilandak timur",0,0,180,2020
5137,2020-10-10,jakarta selatan,"jakarta selatan, cilandak timur",0,0,180,2020
5138,2020-10-11,jakarta selatan,"jakarta selatan, cilandak timur",0,0,180,2020
5139,2020-10-05,jakarta selatan,"jakarta selatan, pejaten timur",5,0,130,2020
5140,2020-10-05,jakarta selatan,"jakarta selatan, pejaten timur",6,0,130,2020
5141,2020-10-25,jakarta selatan,"jakarta selatan, pejaten timur",6,0,130,2020
5142,2020-10-05,jakarta selatan,"jakarta selatan, pejaten timur",0,0,130,2020
5143,2020-10-25,jakarta selatan,"jakarta selatan, pejaten timur",0,0,130,2020
5144,2020-10-25,jakarta selatan,"jakarta selatan, pejaten timur",7,0,100,2020
5145,2020-10-25,jakarta selatan,"jakarta selatan, pejaten timur",8,0,85,2020
5146,2020-10-05,jakarta selatan,"jakarta selatan, pejaten timur",0,0,150,2020
5148,2020-10-10,jakarta selatan,"jakarta selatan, kebagusan",1,0,40,2020
5149,2020-10-11,jakarta selatan,"jakarta selatan, kebagusan",1,0,40,2020
5150,2020-10-10,jakarta selatan,"jakarta selatan, jati padang",5,0,40,2020
5151,2020-10-11,jakarta selatan,"jakarta selatan, jati padang",5,0,40,2020
5152,2020-10-10,jakarta selatan,"jakarta selatan, jati padang",6,0,20,2020
5153,2020-10-11,jakarta selatan,"jakarta selatan, jati padang",6,0,20,2020
5154,2020-10-10,jakarta selatan,"jakarta selatan, jati padang",0,0,20,2020
5155,2020-10-11,jakarta selatan,"jakarta selatan, jati padang",0,0,20,2020
5156,2020-10-26,jakarta selatan,"jakarta selatan, jati padang",0,0,20,2020
5161,2020-10-10,jakarta selatan,"jakarta selatan, ciganjur",2,1200,120,2020
5162,2020-10-11,jakarta selatan,"jakarta selatan, ciganjur",2,1200,120,2020
5163,2020-10-10,jakarta selatan,"jakarta selatan, ciganjur",0,0,120,2020
5164,2020-10-11,jakarta selatan,"jakarta selatan, ciganjur",0,0,120,2020
5165,2020-10-04,jakarta selatan,"jakarta selatan, ciganjur",5,0,40,2020
5166,2020-10-05,jakarta selatan,"jakarta selatan, ciganjur",5,0,40,2020
5167,2020-10-04,jakarta selatan,"jakarta selatan, cipedak",4,0,70,2020
5168,2020-10-05,jakarta selatan,"jakarta selatan, cipedak",4,0,70,2020
5169,2020-10-04,jakarta selatan,"jakarta selatan, cipedak",0,0,40,2020
5170,2020-10-05,jakarta selatan,"jakarta selatan, cipedak",0,0,40,2020
5171,2020-10-04,jakarta selatan,"jakarta selatan, cipedak",5,0,30,2020
5172,2020-10-05,jakarta selatan,"jakarta selatan, cipedak",5,0,30,2020
5175,2020-10-05,jakarta selatan,"jakarta selatan, petogogan",2,0,60,2020
5176,2020-10-16,jakarta selatan,"jakarta selatan, petogogan",2,0,60,2020
5177,2020-10-27,jakarta selatan,"jakarta selatan, petogogan",2,0,60,2020
5178,2020-10-16,jakarta selatan,"jakarta selatan, petogogan",0,0,30,2020
5179,2020-10-05,jakarta selatan,"jakarta selatan, petogogan",3,0,60,2020
5180,2020-10-25,jakarta selatan,"jakarta selatan, kebon baru",10,0,30,2020
5181,2020-10-05,jakarta selatan,"jakarta selatan, kebon baru",0,0,50,2020
5182,2020-10-25,jakarta selatan,"jakarta selatan, kebon baru",0,0,50,2020
5183,2020-10-05,jakarta selatan,"jakarta selatan, manggarai",1,0,50,2020
5184,2020-10-25,jakarta selatan,"jakarta selatan, manggarai",1,0,50,2020
5185,2020-10-05,jakarta selatan,"jakarta selatan, manggarai",0,0,50,2020
5186,2020-10-25,jakarta selatan,"jakarta selatan, manggarai",0,0,50,2020
5190,2020-10-25,jakarta selatan,"jakarta selatan, manggarai",10,0,30,2020
5191,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",1,0,50,2020
5192,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",1,0,50,2020
5193,2020-10-04,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5194,2020-10-05,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5195,2020-10-09,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5196,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5197,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5198,2020-10-25,jakarta selatan,"jakarta selatan, bintaro",3,0,30,2020
5199,2020-10-09,jakarta selatan,"jakarta selatan, bintaro",4,0,20,2020
5200,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",5,0,50,2020
5201,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",5,0,50,2020
5202,2020-10-25,jakarta selatan,"jakarta selatan, bintaro",5,0,50,2020
5207,2020-10-25,jakarta selatan,"jakarta selatan, bintaro",0,0,50,2020
5208,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",9,0,60,2020
5209,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",9,0,60,2020
5210,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",0,0,60,2020
5211,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",0,0,60,2020
5214,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",10,0,50,2020
5215,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",10,0,50,2020
5220,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",11,0,60,2020
5221,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",11,0,60,2020
5222,2020-10-05,jakarta selatan,"jakarta selatan, bintaro",12,0,40,2020
5223,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",12,0,40,2020
5224,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",12,0,40,2020
5225,2020-10-05,jakarta selatan,"jakarta selatan, bintaro",0,0,70,2020
5226,2020-10-05,jakarta selatan,"jakarta selatan, bintaro",0,0,30,2020
5227,2020-10-10,jakarta selatan,"jakarta selatan, bintaro",0,0,30,2020
5228,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",0,0,30,2020
5229,2020-10-11,jakarta selatan,"jakarta selatan, bintaro",14,0,30,2020
5230,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",1,0,50,2020
5231,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",0,0,50,2020
5238,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",3,0,30,2020
5239,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",4,0,30,2020
5240,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",0,0,30,2020
5241,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",5,0,30,2020
5242,2020-10-11,jakarta selatan,"jakarta selatan, ulujami",7,0,30,2020
5243,2020-10-05,jakarta selatan,"jakarta selatan, pondok pinang",1,0,80,2020
5244,2020-10-10,jakarta selatan,"jakarta selatan, pondok pinang",1,0,80,2020
5245,2020-10-11,jakarta selatan,"jakarta selatan, pondok pinang",1,0,80,2020
5246,2020-10-25,jakarta selatan,"jakarta selatan, pondok pinang",1,0,80,2020
5247,2020-10-05,jakarta selatan,"jakarta selatan, pondok pinang",5,0,125,2020
5248,2020-10-10,jakarta selatan,"jakarta selatan, pondok pinang",5,0,125,2020
5249,2020-10-11,jakarta selatan,"jakarta selatan, pondok pinang",5,0,125,2020
5250,2020-10-25,jakarta selatan,"jakarta selatan, pondok pinang",5,0,125,2020
5251,2020-10-10,jakarta selatan,"jakarta selatan, pondok pinang",0,0,125,2020
5252,2020-10-11,jakarta selatan,"jakarta selatan, pondok pinang",0,0,125,2020
5253,2020-10-25,jakarta selatan,"jakarta selatan, pondok pinang",0,0,125,2020
5254,2020-10-05,jakarta selatan,"jakarta selatan, pondok pinang",0,0,125,2020
5270,2020-10-05,jakarta selatan,"jakarta selatan, pondok pinang",8,0,120,2020
5271,2020-10-10,jakarta selatan,"jakarta selatan, pondok pinang",8,0,120,2020
5272,2020-10-11,jakarta selatan,"jakarta selatan, pondok pinang",8,0,120,2020
5273,2020-10-25,jakarta selatan,"jakarta selatan, pondok pinang",8,0,120,2020
5274,2020-10-05,jakarta selatan,"jakarta selatan, pondok pinang",0,0,120,2020
5275,2020-10-10,jakarta selatan,"jakarta selatan, pondok pinang",0,0,120,2020
5276,2020-10-11,jakarta selatan,"jakarta selatan, pondok pinang",0,0,120,2020
5277,2020-10-25,jakarta selatan,"jakarta selatan, pondok pinang",0,0,120,2020
5278,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",2,0,50,2020
5279,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",6,0,10,2020
5280,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",0,0,10,2020
5281,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",0,0,20,2020
5282,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",7,0,40,2020
5283,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",9,0,10,2020
5284,2020-10-18,jakarta selatan,"jakarta selatan, cipulir",0,0,40,2020
5285,2020-10-05,jakarta selatan,"jakarta selatan, cipulir",10,0,80,2020
5286,2020-10-06,jakarta selatan,"jakarta selatan, cipulir",10,0,80,2020
5287,2020-10-10,jakarta selatan,"jakarta selatan, cipulir",10,0,80,2020
5288,2020-10-11,jakarta selatan,"jakarta selatan, cipulir",10,0,80,2020
5289,2020-10-25,jakarta selatan,"jakarta selatan, cipulir",10,0,80,2020
5290,2020-10-05,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5291,2020-10-06,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5292,2020-10-09,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5293,2020-10-10,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5294,2020-10-11,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5295,2020-10-25,jakarta selatan,"jakarta selatan, cipulir",0,225,150,2020
5296,2020-10-16,jakarta selatan,"jakarta selatan, grogol utara",11,0,20,2020
5297,2020-10-16,jakarta selatan,"jakarta selatan, 0",14,0,40,2020
5298,2020-10-10,jakarta selatan,"jakarta selatan, pondok labu",1,0,30,2020
5299,2020-10-11,jakarta selatan,"jakarta selatan, pondok labu",1,0,30,2020
5300,2020-10-10,jakarta selatan,"jakarta selatan, pondok labu",2,0,100,2020
5301,2020-10-11,jakarta selatan,"jakarta selatan, pondok labu",2,0,100,2020
5302,2020-10-10,jakarta selatan,"jakarta selatan, lebak bulus",1,0,60,2020
5303,2020-10-11,jakarta selatan,"jakarta selatan, lebak bulus",1,0,60,2020
5304,2020-10-10,jakarta selatan,"jakarta selatan, lebak bulus",4,0,60,2020
5305,2020-10-11,jakarta selatan,"jakarta selatan, lebak bulus",4,0,60,2020
5306,2020-10-10,jakarta selatan,"jakarta selatan, lebak bulus",8,0,60,2020
5307,2020-10-11,jakarta selatan,"jakarta selatan, lebak bulus",8,0,60,2020
5308,2020-10-25,jakarta timur,"jakarta timur, bidara cina",7,0,70,2020
5309,2020-10-25,jakarta timur,"jakarta timur, bidara cina",0,0,70,2020
5318,2020-10-05,jakarta timur,"jakarta timur, bidara cina",11,20,100,2020
5319,2020-10-25,jakarta timur,"jakarta timur, bidara cina",11,20,100,2020
5320,2020-10-05,jakarta timur,"jakarta timur, bidara cina",0,28,100,2020
5321,2020-10-25,jakarta timur,"jakarta timur, bidara cina",0,28,100,2020
5322,2020-10-05,jakarta timur,"jakarta timur, bidara cina",0,24,100,2020
5323,2020-10-25,jakarta timur,"jakarta timur, bidara cina",0,24,100,2020
5324,2020-10-05,jakarta timur,"jakarta timur, bidara cina",0,31,100,2020
5325,2020-10-25,jakarta timur,"jakarta timur, bidara cina",0,31,100,2020
5326,2020-10-05,jakarta timur,"jakarta timur, bidara cina",0,23,100,2020
5327,2020-10-25,jakarta timur,"jakarta timur, bidara cina",0,23,100,2020
5328,2020-10-29,jakarta timur,"jakarta timur, bidara cina",0,23,100,2020
5329,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",4,51,150,2020
5330,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",4,51,150,2020
5331,2020-10-29,jakarta timur,"jakarta timur, kampung melayu",4,51,150,2020
5332,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,66,150,2020
5333,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,66,150,2020
5334,2020-10-25,jakarta timur,"jakarta timur, kampung melayu",0,66,150,2020
5335,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",5,16,150,2020
5336,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,118,150,2020
5337,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,118,150,2020
5338,2020-10-25,jakarta timur,"jakarta timur, kampung melayu",0,118,150,2020
5339,2020-10-29,jakarta timur,"jakarta timur, kampung melayu",0,118,150,2020
5340,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,80,150,2020
5341,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,80,150,2020
5342,2020-10-25,jakarta timur,"jakarta timur, kampung melayu",0,80,150,2020
5343,2020-10-29,jakarta timur,"jakarta timur, kampung melayu",0,80,150,2020
5344,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",6,18,30,2020
5345,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",7,48,60,2020
5346,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,23,60,2020
5347,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,28,60,2020
5348,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,31,60,2020
5349,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,53,80,2020
5350,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,53,80,2020
5351,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,33,50,2020
5352,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,28,50,2020
5353,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,27,50,2020
5354,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,27,80,2020
5355,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,38,50,2020
5356,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,21,50,2020
5357,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",8,28,30,2020
5358,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,15,30,2020
5359,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,36,80,2020
5360,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,36,80,2020
5361,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,21,30,2020
5362,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,31,50,2020
5363,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,22,50,2020
5364,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,46,80,2020
5365,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,46,80,2020
5366,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,54,80,2020
5367,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,54,80,2020
5368,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,58,80,2020
5369,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,58,80,2020
5370,2020-10-05,jakarta timur,"jakarta timur, kampung melayu",0,51,80,2020
5371,2020-10-11,jakarta timur,"jakarta timur, kampung melayu",0,51,80,2020
5372,2020-10-26,jakarta timur,"jakarta timur, cipinang muara",13,0,10,2020
5373,2020-10-27,jakarta timur,"jakarta timur, cipinang muara",13,0,10,2020
5374,2020-10-05,jakarta timur,"jakarta timur, cawang",1,7,50,2020
5375,2020-10-25,jakarta timur,"jakarta timur, cawang",1,7,50,2020
5376,2020-10-05,jakarta timur,"jakarta timur, cawang",0,9,70,2020
5377,2020-10-25,jakarta timur,"jakarta timur, cawang",0,9,70,2020
5378,2020-10-05,jakarta timur,"jakarta timur, cawang",0,28,50,2020
5379,2020-10-05,jakarta timur,"jakarta timur, cawang",2,24,50,2020
5380,2020-10-25,jakarta timur,"jakarta timur, cawang",2,24,50,2020
5381,2020-10-05,jakarta timur,"jakarta timur, cawang",0,20,70,2020
5382,2020-10-25,jakarta timur,"jakarta timur, cawang",0,20,70,2020
5383,2020-10-05,jakarta timur,"jakarta timur, cawang",0,21,120,2020
